doc_id,label_id,score,relevance
112254572X,040586715,0.0722268596291542,1
112254572X,040676870,0.06374979764223099,1
112254572X,042314186,0.06058242917060852,1
112254572X,041305736,0.06720004230737686,1
112254572X,041428935,0.066145159304142,1
112254572X,040676757,0.051141202449798584,1
1122621744,040476898,0.1169702485203743,1
1122621744,040274896,0.09705319255590439,1
1122743416,118616951,0.09473711997270584,1
1122743416,040767264,0.07998178154230118,1
1123071578,041412990,0.016614703461527824,1
112312177X,1001443063,0.11288538575172424,1
112312177X,041935659,0.0881081148982048,1
112312177X,04131817X,0.046929340809583664,1
1123282862,12044898X,0.0504525862634182,1
1123414971,040336379,0.06292182207107544,1
1123414971,041660439,0.047437380999326706,1
1123414971,040329038,0.11637904495000839,1
1123414971,118510460,0.046528011560440063,1
1123414971,040006263,0.07104656100273132,1
1123421218,041132920,0.04898785427212715,1
1123421218,040540219,0.11560088396072388,1
1123476829,040118827,0.1185864508152008,1
1123476829,040694674,0.07660531997680664,1
1123476829,041947479,0.05365012586116791,1
1123478449,118810758,0.11972828954458237,1
1123478449,040227243,0.030816832557320595,1
1123480451,040763587,0.056685954332351685,1
1123480451,1062915038,0.05745731294155121,1
1123481539,041471172,0.053099457174539566,1
1123483213,040179664,0.03310650959610939,1
1123483213,043264646,0.08904234319925308,1
1123483213,040793516,0.050455477088689804,1
1123643881,040182029,0.04602329432964325,1
1123833753,040465144,0.08924170583486557,1
1123833753,040579522,0.05150556564331055,1
1123833753,1036296504,0.0592355914413929,1
1123833753,1072331047,0.0592355914413929,1
1124007601,040086194,0.12470969557762146,1
1124202889,040581977,0.05755932256579399,1
1124202889,040459772,0.04934946075081825,1
1124403396,040355136,0.06939167529344559,1
1124403396,040563669,0.06883911788463593,1
1124539719,040181189,0.10093166679143906,1
1124539719,940431181,0.051118072122335434,1
1124539719,991483006,0.04728712514042854,1
1124541241,040445615,0.05579487606883049,1
1125113618,040118827,0.051749590784311295,1
1125113618,041335848,0.052509624511003494,1
1125113618,041157109,0.04969654604792595,1
1125331801,040564428,0.07232888787984848,1
1125331801,04139691X,0.06585497409105301,1
1125331801,040563669,0.048517901450395584,1
1125331801,042946115,0.04883259907364845,1
112539501X,040455033,0.07615894824266434,1
